data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEU,STINT,TOT,PC_PA,M,1984-10,6.07,
DEU,STINT,TOT,PC_PA,M,1984-11,5.96,
DEU,STINT,TOT,PC_PA,M,1984-12,5.83,
DEU,STINT,TOT,PC_PA,M,1985-01,5.87,
DEU,STINT,TOT,PC_PA,M,1985-02,6.16,
DEU,STINT,TOT,PC_PA,M,1985-03,6.39,
DEU,STINT,TOT,PC_PA,M,1985-04,6.02,
DEU,STINT,TOT,PC_PA,M,1985-05,5.84,
DEU,STINT,TOT,PC_PA,M,1985-06,5.68,
DEU,STINT,TOT,PC_PA,M,1985-07,5.34,
DEU,STINT,TOT,PC_PA,M,1985-08,4.79,
DEU,STINT,TOT,PC_PA,M,1985-09,4.71,
DEU,STINT,TOT,PC_PA,M,1985-10,4.84,
DEU,STINT,TOT,PC_PA,M,1985-11,4.88,
DEU,STINT,TOT,PC_PA,M,1985-12,4.86,
DEU,STINT,TOT,PC_PA,M,1986-01,4.72,
DEU,STINT,TOT,PC_PA,M,1986-02,4.54,
DEU,STINT,TOT,PC_PA,M,1986-03,4.56,
DEU,STINT,TOT,PC_PA,M,1986-04,4.53,
DEU,STINT,TOT,PC_PA,M,1986-05,4.62,
DEU,STINT,TOT,PC_PA,M,1986-06,4.65,
DEU,STINT,TOT,PC_PA,M,1986-07,4.65,
DEU,STINT,TOT,PC_PA,M,1986-08,4.61,
DEU,STINT,TOT,PC_PA,M,1986-09,4.53,
DEU,STINT,TOT,PC_PA,M,1986-10,4.64,
DEU,STINT,TOT,PC_PA,M,1986-11,4.73,
DEU,STINT,TOT,PC_PA,M,1986-12,4.84,
DEU,STINT,TOT,PC_PA,M,1987-01,4.54,
DEU,STINT,TOT,PC_PA,M,1987-02,4.03,
DEU,STINT,TOT,PC_PA,M,1987-03,4.04,
DEU,STINT,TOT,PC_PA,M,1987-04,3.91,
DEU,STINT,TOT,PC_PA,M,1987-05,3.81,
DEU,STINT,TOT,PC_PA,M,1987-06,3.73,
DEU,STINT,TOT,PC_PA,M,1987-07,3.86,
DEU,STINT,TOT,PC_PA,M,1987-08,4,
DEU,STINT,TOT,PC_PA,M,1987-09,4.04,
DEU,STINT,TOT,PC_PA,M,1987-10,4.74,
DEU,STINT,TOT,PC_PA,M,1987-11,3.98,
DEU,STINT,TOT,PC_PA,M,1987-12,3.71,
DEU,STINT,TOT,PC_PA,M,1988-01,3.46,
DEU,STINT,TOT,PC_PA,M,1988-02,3.37,
DEU,STINT,TOT,PC_PA,M,1988-03,3.44,
DEU,STINT,TOT,PC_PA,M,1988-04,3.43,
DEU,STINT,TOT,PC_PA,M,1988-05,3.58,
DEU,STINT,TOT,PC_PA,M,1988-06,3.93,
DEU,STINT,TOT,PC_PA,M,1988-07,4.93,
DEU,STINT,TOT,PC_PA,M,1988-08,5.37,
DEU,STINT,TOT,PC_PA,M,1988-09,5.02,
DEU,STINT,TOT,PC_PA,M,1988-10,5.1,
DEU,STINT,TOT,PC_PA,M,1988-11,4.95,
DEU,STINT,TOT,PC_PA,M,1988-12,5.39,
DEU,STINT,TOT,PC_PA,M,1989-01,5.7,
DEU,STINT,TOT,PC_PA,M,1989-02,6.43,
DEU,STINT,TOT,PC_PA,M,1989-03,6.67,
DEU,STINT,TOT,PC_PA,M,1989-04,6.48,
DEU,STINT,TOT,PC_PA,M,1989-05,7.02,
DEU,STINT,TOT,PC_PA,M,1989-06,7.02,
DEU,STINT,TOT,PC_PA,M,1989-07,7.09,
DEU,STINT,TOT,PC_PA,M,1989-08,7.07,
DEU,STINT,TOT,PC_PA,M,1989-09,7.41,
DEU,STINT,TOT,PC_PA,M,1989-10,8.13,
DEU,STINT,TOT,PC_PA,M,1989-11,8.29,
DEU,STINT,TOT,PC_PA,M,1989-12,8.11,
DEU,STINT,TOT,PC_PA,M,1990-01,8.3,
DEU,STINT,TOT,PC_PA,M,1990-02,8.31,
DEU,STINT,TOT,PC_PA,M,1990-03,8.48,
DEU,STINT,TOT,PC_PA,M,1990-04,8.27,
DEU,STINT,TOT,PC_PA,M,1990-05,8.33,B
DEU,STINT,TOT,PC_PA,M,1990-06,8.3,
DEU,STINT,TOT,PC_PA,M,1990-07,8.26,
DEU,STINT,TOT,PC_PA,M,1990-08,8.45,
DEU,STINT,TOT,PC_PA,M,1990-09,8.47,
DEU,STINT,TOT,PC_PA,M,1990-10,8.6,
DEU,STINT,TOT,PC_PA,M,1990-11,8.88,
DEU,STINT,TOT,PC_PA,M,1990-12,9.21,
DEU,STINT,TOT,PC_PA,M,1991-01,9.35,
DEU,STINT,TOT,PC_PA,M,1991-02,9.08,
DEU,STINT,TOT,PC_PA,M,1991-03,9.09,
DEU,STINT,TOT,PC_PA,M,1991-04,9.18,
DEU,STINT,TOT,PC_PA,M,1991-05,9.08,
DEU,STINT,TOT,PC_PA,M,1991-06,9.06,
DEU,STINT,TOT,PC_PA,M,1991-07,9.15,
DEU,STINT,TOT,PC_PA,M,1991-08,9.31,
DEU,STINT,TOT,PC_PA,M,1991-09,9.27,
DEU,STINT,TOT,PC_PA,M,1991-10,9.38,
DEU,STINT,TOT,PC_PA,M,1991-11,9.43,
DEU,STINT,TOT,PC_PA,M,1991-12,9.58,
DEU,STINT,TOT,PC_PA,M,1992-01,9.53,
DEU,STINT,TOT,PC_PA,M,1992-02,9.61,
DEU,STINT,TOT,PC_PA,M,1992-03,9.7,
DEU,STINT,TOT,PC_PA,M,1992-04,9.75,
DEU,STINT,TOT,PC_PA,M,1992-05,9.79,
DEU,STINT,TOT,PC_PA,M,1992-06,9.75,
DEU,STINT,TOT,PC_PA,M,1992-07,9.78,
DEU,STINT,TOT,PC_PA,M,1992-08,9.88,
DEU,STINT,TOT,PC_PA,M,1992-09,9.5,
DEU,STINT,TOT,PC_PA,M,1992-10,8.94,
DEU,STINT,TOT,PC_PA,M,1992-11,8.94,
DEU,STINT,TOT,PC_PA,M,1992-12,9.04,
DEU,STINT,TOT,PC_PA,M,1993-01,8.59,
DEU,STINT,TOT,PC_PA,M,1993-02,8.4,
DEU,STINT,TOT,PC_PA,M,1993-03,7.98,
DEU,STINT,TOT,PC_PA,M,1993-04,7.92,
DEU,STINT,TOT,PC_PA,M,1993-05,7.51,
DEU,STINT,TOT,PC_PA,M,1993-06,7.6,
DEU,STINT,TOT,PC_PA,M,1993-07,7.24,
DEU,STINT,TOT,PC_PA,M,1993-08,6.61,
DEU,STINT,TOT,PC_PA,M,1993-09,6.63,
DEU,STINT,TOT,PC_PA,M,1993-10,6.64,
DEU,STINT,TOT,PC_PA,M,1993-11,6.31,
DEU,STINT,TOT,PC_PA,M,1993-12,6.11,
DEU,STINT,TOT,PC_PA,M,1994-01,5.89,
DEU,STINT,TOT,PC_PA,M,1994-02,5.91,
DEU,STINT,TOT,PC_PA,M,1994-03,5.84,
DEU,STINT,TOT,PC_PA,M,1994-04,5.59,
DEU,STINT,TOT,PC_PA,M,1994-05,5.2,
DEU,STINT,TOT,PC_PA,M,1994-06,5.07,
DEU,STINT,TOT,PC_PA,M,1994-07,4.97,
DEU,STINT,TOT,PC_PA,M,1994-08,5,
DEU,STINT,TOT,PC_PA,M,1994-09,5.07,
DEU,STINT,TOT,PC_PA,M,1994-10,5.22,
DEU,STINT,TOT,PC_PA,M,1994-11,5.21,
DEU,STINT,TOT,PC_PA,M,1994-12,5.4,
DEU,STINT,TOT,PC_PA,M,1995-01,5.16,
DEU,STINT,TOT,PC_PA,M,1995-02,5.1,
DEU,STINT,TOT,PC_PA,M,1995-03,5.07,
DEU,STINT,TOT,PC_PA,M,1995-04,4.68,
DEU,STINT,TOT,PC_PA,M,1995-05,4.59,
DEU,STINT,TOT,PC_PA,M,1995-06,4.53,
DEU,STINT,TOT,PC_PA,M,1995-07,4.56,
DEU,STINT,TOT,PC_PA,M,1995-08,4.46,
DEU,STINT,TOT,PC_PA,M,1995-09,4.19,
DEU,STINT,TOT,PC_PA,M,1995-10,4.09,
DEU,STINT,TOT,PC_PA,M,1995-11,4.01,
DEU,STINT,TOT,PC_PA,M,1995-12,3.94,
DEU,STINT,TOT,PC_PA,M,1996-01,3.61,
DEU,STINT,TOT,PC_PA,M,1996-02,3.35,
DEU,STINT,TOT,PC_PA,M,1996-03,3.36,
DEU,STINT,TOT,PC_PA,M,1996-04,3.33,
DEU,STINT,TOT,PC_PA,M,1996-05,3.29,
DEU,STINT,TOT,PC_PA,M,1996-06,3.39,
DEU,STINT,TOT,PC_PA,M,1996-07,3.38,
DEU,STINT,TOT,PC_PA,M,1996-08,3.29,
DEU,STINT,TOT,PC_PA,M,1996-09,3.12,
DEU,STINT,TOT,PC_PA,M,1996-10,3.12,
DEU,STINT,TOT,PC_PA,M,1996-11,3.19,
DEU,STINT,TOT,PC_PA,M,1996-12,3.23,
DEU,STINT,TOT,PC_PA,M,1997-01,3.14,
DEU,STINT,TOT,PC_PA,M,1997-02,3.19,
DEU,STINT,TOT,PC_PA,M,1997-03,3.26,
DEU,STINT,TOT,PC_PA,M,1997-04,3.23,
DEU,STINT,TOT,PC_PA,M,1997-05,3.17,
DEU,STINT,TOT,PC_PA,M,1997-06,3.14,
DEU,STINT,TOT,PC_PA,M,1997-07,3.14,
DEU,STINT,TOT,PC_PA,M,1997-08,3.26,
DEU,STINT,TOT,PC_PA,M,1997-09,3.31,
DEU,STINT,TOT,PC_PA,M,1997-10,3.58,
DEU,STINT,TOT,PC_PA,M,1997-11,3.74,
DEU,STINT,TOT,PC_PA,M,1997-12,3.74,
DEU,STINT,TOT,PC_PA,M,1998-01,3.57,
DEU,STINT,TOT,PC_PA,M,1998-02,3.51,
DEU,STINT,TOT,PC_PA,M,1998-03,3.52,
DEU,STINT,TOT,PC_PA,M,1998-04,3.63,
DEU,STINT,TOT,PC_PA,M,1998-05,3.63,
DEU,STINT,TOT,PC_PA,M,1998-06,3.56,
DEU,STINT,TOT,PC_PA,M,1998-07,3.54,
DEU,STINT,TOT,PC_PA,M,1998-08,3.5,
DEU,STINT,TOT,PC_PA,M,1998-09,3.49,
DEU,STINT,TOT,PC_PA,M,1998-10,3.57,
DEU,STINT,TOT,PC_PA,M,1998-11,3.63,
DEU,STINT,TOT,PC_PA,M,1998-12,3.38,
DEU,STINT,TOT,PC_PA,M,1999-01,3.1321,
DEU,STINT,TOT,PC_PA,M,1999-02,3.0934,
DEU,STINT,TOT,PC_PA,M,1999-03,3.0467,
DEU,STINT,TOT,PC_PA,M,1999-04,2.6965,
DEU,STINT,TOT,PC_PA,M,1999-05,2.579,
DEU,STINT,TOT,PC_PA,M,1999-06,2.6267,
DEU,STINT,TOT,PC_PA,M,1999-07,2.6765,
DEU,STINT,TOT,PC_PA,M,1999-08,2.695,
DEU,STINT,TOT,PC_PA,M,1999-09,2.7267,
DEU,STINT,TOT,PC_PA,M,1999-10,3.3757,
DEU,STINT,TOT,PC_PA,M,1999-11,3.4677,
DEU,STINT,TOT,PC_PA,M,1999-12,3.446,
DEU,STINT,TOT,PC_PA,M,2000-01,3.3431,
DEU,STINT,TOT,PC_PA,M,2000-02,3.5368,
DEU,STINT,TOT,PC_PA,M,2000-03,3.747,
DEU,STINT,TOT,PC_PA,M,2000-04,3.9253,
DEU,STINT,TOT,PC_PA,M,2000-05,4.362,
DEU,STINT,TOT,PC_PA,M,2000-06,4.5017,
DEU,STINT,TOT,PC_PA,M,2000-07,4.5829,
DEU,STINT,TOT,PC_PA,M,2000-08,4.7771,
DEU,STINT,TOT,PC_PA,M,2000-09,4.8528,
DEU,STINT,TOT,PC_PA,M,2000-10,5.0413,
DEU,STINT,TOT,PC_PA,M,2000-11,5.092,
DEU,STINT,TOT,PC_PA,M,2000-12,4.9392,
DEU,STINT,TOT,PC_PA,M,2001-01,4.7707,
DEU,STINT,TOT,PC_PA,M,2001-02,4.7558,
DEU,STINT,TOT,PC_PA,M,2001-03,4.7086,
DEU,STINT,TOT,PC_PA,M,2001-04,4.682,
DEU,STINT,TOT,PC_PA,M,2001-05,4.6367,
DEU,STINT,TOT,PC_PA,M,2001-06,4.4536,
DEU,STINT,TOT,PC_PA,M,2001-07,4.4671,
DEU,STINT,TOT,PC_PA,M,2001-08,4.3535,
DEU,STINT,TOT,PC_PA,M,2001-09,3.9829,
DEU,STINT,TOT,PC_PA,M,2001-10,3.5999,
DEU,STINT,TOT,PC_PA,M,2001-11,3.3857,
DEU,STINT,TOT,PC_PA,M,2001-12,3.3449,
DEU,STINT,TOT,PC_PA,M,2002-01,3.3388,
DEU,STINT,TOT,PC_PA,M,2002-02,3.3571,
DEU,STINT,TOT,PC_PA,M,2002-03,3.3908,
DEU,STINT,TOT,PC_PA,M,2002-04,3.4069,
DEU,STINT,TOT,PC_PA,M,2002-05,3.4671,
DEU,STINT,TOT,PC_PA,M,2002-06,3.464,
DEU,STINT,TOT,PC_PA,M,2002-07,3.41,
DEU,STINT,TOT,PC_PA,M,2002-08,3.3519,
DEU,STINT,TOT,PC_PA,M,2002-09,3.3101,
DEU,STINT,TOT,PC_PA,M,2002-10,3.2613,
DEU,STINT,TOT,PC_PA,M,2002-11,3.1241,
DEU,STINT,TOT,PC_PA,M,2002-12,2.941,
DEU,STINT,TOT,PC_PA,M,2003-01,2.8318,
DEU,STINT,TOT,PC_PA,M,2003-02,2.6875,
DEU,STINT,TOT,PC_PA,M,2003-03,2.53,
DEU,STINT,TOT,PC_PA,M,2003-04,2.5333,
DEU,STINT,TOT,PC_PA,M,2003-05,2.4005,
DEU,STINT,TOT,PC_PA,M,2003-06,2.1519,
DEU,STINT,TOT,PC_PA,M,2003-07,2.13,
DEU,STINT,TOT,PC_PA,M,2003-08,2.1404,
DEU,STINT,TOT,PC_PA,M,2003-09,2.1473,
DEU,STINT,TOT,PC_PA,M,2003-10,2.1436,
DEU,STINT,TOT,PC_PA,M,2003-11,2.159,
DEU,STINT,TOT,PC_PA,M,2003-12,2.1463,
DEU,STINT,TOT,PC_PA,M,2004-01,2.0895,
DEU,STINT,TOT,PC_PA,M,2004-02,2.0706,
DEU,STINT,TOT,PC_PA,M,2004-03,2.0288,
DEU,STINT,TOT,PC_PA,M,2004-04,2.0488,
DEU,STINT,TOT,PC_PA,M,2004-05,2.0859,
DEU,STINT,TOT,PC_PA,M,2004-06,2.1127,
DEU,STINT,TOT,PC_PA,M,2004-07,2.116,
DEU,STINT,TOT,PC_PA,M,2004-08,2.1143,
DEU,STINT,TOT,PC_PA,M,2004-09,2.1186,
DEU,STINT,TOT,PC_PA,M,2004-10,2.1473,
DEU,STINT,TOT,PC_PA,M,2004-11,2.1703,
DEU,STINT,TOT,PC_PA,M,2004-12,2.1732,
DEU,STINT,TOT,PC_PA,M,2005-01,2.1454,
DEU,STINT,TOT,PC_PA,M,2005-02,2.1384,
DEU,STINT,TOT,PC_PA,M,2005-03,2.1372,
DEU,STINT,TOT,PC_PA,M,2005-04,2.1372,
DEU,STINT,TOT,PC_PA,M,2005-05,2.1256,
DEU,STINT,TOT,PC_PA,M,2005-06,2.111,
DEU,STINT,TOT,PC_PA,M,2005-07,2.1194,
DEU,STINT,TOT,PC_PA,M,2005-08,2.1325,
DEU,STINT,TOT,PC_PA,M,2005-09,2.1391,
DEU,STINT,TOT,PC_PA,M,2005-10,2.1966,
DEU,STINT,TOT,PC_PA,M,2005-11,2.3609,
DEU,STINT,TOT,PC_PA,M,2005-12,2.4729,
DEU,STINT,TOT,PC_PA,M,2006-01,2.5117,
DEU,STINT,TOT,PC_PA,M,2006-02,2.6004,
DEU,STINT,TOT,PC_PA,M,2006-03,2.7226,
DEU,STINT,TOT,PC_PA,M,2006-04,2.7938,
DEU,STINT,TOT,PC_PA,M,2006-05,2.889,
DEU,STINT,TOT,PC_PA,M,2006-06,2.9857,
DEU,STINT,TOT,PC_PA,M,2006-07,3.1022,
DEU,STINT,TOT,PC_PA,M,2006-08,3.2265,
DEU,STINT,TOT,PC_PA,M,2006-09,3.3354,
DEU,STINT,TOT,PC_PA,M,2006-10,3.502,
DEU,STINT,TOT,PC_PA,M,2006-11,3.5972,
DEU,STINT,TOT,PC_PA,M,2006-12,3.6842,
DEU,STINT,TOT,PC_PA,M,2007-01,3.7519,
DEU,STINT,TOT,PC_PA,M,2007-02,3.8182,
DEU,STINT,TOT,PC_PA,M,2007-03,3.8909,
DEU,STINT,TOT,PC_PA,M,2007-04,3.9753,
DEU,STINT,TOT,PC_PA,M,2007-05,4.0714,
DEU,STINT,TOT,PC_PA,M,2007-06,4.1478,
DEU,STINT,TOT,PC_PA,M,2007-07,4.2162,
DEU,STINT,TOT,PC_PA,M,2007-08,4.5436,
DEU,STINT,TOT,PC_PA,M,2007-09,4.7417,
DEU,STINT,TOT,PC_PA,M,2007-10,4.6874,
DEU,STINT,TOT,PC_PA,M,2007-11,4.6385,
DEU,STINT,TOT,PC_PA,M,2007-12,4.8484,
DEU,STINT,TOT,PC_PA,M,2008-01,4.4815,
DEU,STINT,TOT,PC_PA,M,2008-02,4.3621,
DEU,STINT,TOT,PC_PA,M,2008-03,4.5964,
DEU,STINT,TOT,PC_PA,M,2008-04,4.7835,
DEU,STINT,TOT,PC_PA,M,2008-05,4.8574,
DEU,STINT,TOT,PC_PA,M,2008-06,4.9405,
DEU,STINT,TOT,PC_PA,M,2008-07,4.961,
DEU,STINT,TOT,PC_PA,M,2008-08,4.9652,
DEU,STINT,TOT,PC_PA,M,2008-09,5.0192,
DEU,STINT,TOT,PC_PA,M,2008-10,5.1131,
DEU,STINT,TOT,PC_PA,M,2008-11,4.2383,
DEU,STINT,TOT,PC_PA,M,2008-12,3.2926,
DEU,STINT,TOT,PC_PA,M,2009-01,2.4565,
DEU,STINT,TOT,PC_PA,M,2009-02,1.9431,
DEU,STINT,TOT,PC_PA,M,2009-03,1.6355,
DEU,STINT,TOT,PC_PA,M,2009-04,1.4223,
DEU,STINT,TOT,PC_PA,M,2009-05,1.2817,
DEU,STINT,TOT,PC_PA,M,2009-06,1.2279,
DEU,STINT,TOT,PC_PA,M,2009-07,0.975,
DEU,STINT,TOT,PC_PA,M,2009-08,0.8605,
DEU,STINT,TOT,PC_PA,M,2009-09,0.7721,
DEU,STINT,TOT,PC_PA,M,2009-10,0.7375,
DEU,STINT,TOT,PC_PA,M,2009-11,0.7162,
DEU,STINT,TOT,PC_PA,M,2009-12,0.712,
DEU,STINT,TOT,PC_PA,M,2010-01,0.6798,
DEU,STINT,TOT,PC_PA,M,2010-02,0.6617,
DEU,STINT,TOT,PC_PA,M,2010-03,0.645,
DEU,STINT,TOT,PC_PA,M,2010-04,0.6447,
DEU,STINT,TOT,PC_PA,M,2010-05,0.6865,
DEU,STINT,TOT,PC_PA,M,2010-06,0.7276,
DEU,STINT,TOT,PC_PA,M,2010-07,0.8488,
DEU,STINT,TOT,PC_PA,M,2010-08,0.8955,
DEU,STINT,TOT,PC_PA,M,2010-09,0.8805,
DEU,STINT,TOT,PC_PA,M,2010-10,0.9977,
DEU,STINT,TOT,PC_PA,M,2010-11,1.042,
DEU,STINT,TOT,PC_PA,M,2010-12,1.0217,
DEU,STINT,TOT,PC_PA,M,2011-01,1.0172,
DEU,STINT,TOT,PC_PA,M,2011-02,1.0867,
DEU,STINT,TOT,PC_PA,M,2011-03,1.1755,
DEU,STINT,TOT,PC_PA,M,2011-04,1.3212,
DEU,STINT,TOT,PC_PA,M,2011-05,1.4251,
DEU,STINT,TOT,PC_PA,M,2011-06,1.4886,
DEU,STINT,TOT,PC_PA,M,2011-07,1.5976,
DEU,STINT,TOT,PC_PA,M,2011-08,1.5521,
DEU,STINT,TOT,PC_PA,M,2011-09,1.5365,
DEU,STINT,TOT,PC_PA,M,2011-10,1.5759,
DEU,STINT,TOT,PC_PA,M,2011-11,1.4847,
DEU,STINT,TOT,PC_PA,M,2011-12,1.4261,
DEU,STINT,TOT,PC_PA,M,2012-01,1.2222,
DEU,STINT,TOT,PC_PA,M,2012-02,1.0483,
DEU,STINT,TOT,PC_PA,M,2012-03,0.8585,
DEU,STINT,TOT,PC_PA,M,2012-04,0.7443,
DEU,STINT,TOT,PC_PA,M,2012-05,0.6849,
DEU,STINT,TOT,PC_PA,M,2012-06,0.6589,
DEU,STINT,TOT,PC_PA,M,2012-07,0.497,
DEU,STINT,TOT,PC_PA,M,2012-08,0.3324,
DEU,STINT,TOT,PC_PA,M,2012-09,0.2463,
DEU,STINT,TOT,PC_PA,M,2012-10,0.2079,
DEU,STINT,TOT,PC_PA,M,2012-11,0.192,
DEU,STINT,TOT,PC_PA,M,2012-12,0.1855,
DEU,STINT,TOT,PC_PA,M,2013-01,0.2049,
DEU,STINT,TOT,PC_PA,M,2013-02,0.2234,
DEU,STINT,TOT,PC_PA,M,2013-03,0.2061,
DEU,STINT,TOT,PC_PA,M,2013-04,0.2089,
DEU,STINT,TOT,PC_PA,M,2013-05,0.2012,
DEU,STINT,TOT,PC_PA,M,2013-06,0.2103,
DEU,STINT,TOT,PC_PA,M,2013-07,0.2214,
DEU,STINT,TOT,PC_PA,M,2013-08,0.2259,
DEU,STINT,TOT,PC_PA,M,2013-09,0.2232,
DEU,STINT,TOT,PC_PA,M,2013-10,0.2258,
DEU,STINT,TOT,PC_PA,M,2013-11,0.2234,
DEU,STINT,TOT,PC_PA,M,2013-12,0.2735,
DEU,STINT,TOT,PC_PA,M,2014-01,0.292,
DEU,STINT,TOT,PC_PA,M,2014-02,0.2881,
DEU,STINT,TOT,PC_PA,M,2014-03,0.3053,
DEU,STINT,TOT,PC_PA,M,2014-04,0.3297,
DEU,STINT,TOT,PC_PA,M,2014-05,0.3246,
DEU,STINT,TOT,PC_PA,M,2014-06,0.2414,
DEU,STINT,TOT,PC_PA,M,2014-07,0.205,
DEU,STINT,TOT,PC_PA,M,2014-08,0.1916,
DEU,STINT,TOT,PC_PA,M,2014-09,0.0971,
DEU,STINT,TOT,PC_PA,M,2014-10,0.0826,
DEU,STINT,TOT,PC_PA,M,2014-11,0.0809,
DEU,STINT,TOT,PC_PA,M,2014-12,0.0809,
DEU,STINT,TOT,PC_PA,M,2015-01,0.0627,
DEU,STINT,TOT,PC_PA,M,2015-02,0.0482,
DEU,STINT,TOT,PC_PA,M,2015-03,0.0272,
DEU,STINT,TOT,PC_PA,M,2015-04,0.0047,
DEU,STINT,TOT,PC_PA,M,2015-05,-0.0104,
DEU,STINT,TOT,PC_PA,M,2015-06,-0.0139,
DEU,STINT,TOT,PC_PA,M,2015-07,-0.0187,
DEU,STINT,TOT,PC_PA,M,2015-08,-0.0277,
DEU,STINT,TOT,PC_PA,M,2015-09,-0.037,
DEU,STINT,TOT,PC_PA,M,2015-10,-0.0536,
DEU,STINT,TOT,PC_PA,M,2015-11,-0.0876,
DEU,STINT,TOT,PC_PA,M,2015-12,-0.1263,
DEU,STINT,TOT,PC_PA,M,2016-01,-0.1461,
DEU,STINT,TOT,PC_PA,M,2016-02,-0.1836,
DEU,STINT,TOT,PC_PA,M,2016-03,-0.2285,
DEU,STINT,TOT,PC_PA,M,2016-04,-0.2492,
DEU,STINT,TOT,PC_PA,M,2016-05,-0.2572,
DEU,STINT,TOT,PC_PA,M,2016-06,-0.2679,
DEU,STINT,TOT,PC_PA,M,2016-07,-0.2945,
DEU,STINT,TOT,PC_PA,M,2016-08,-0.2982,
DEU,STINT,TOT,PC_PA,M,2016-09,-0.3016,
DEU,STINT,TOT,PC_PA,M,2016-10,-0.309,
DEU,STINT,TOT,PC_PA,M,2016-11,-0.3127,
DEU,STINT,TOT,PC_PA,M,2016-12,-0.3158,
DEU,STINT,TOT,PC_PA,M,2017-01,-0.3255,
DEU,STINT,TOT,PC_PA,M,2017-02,-0.3286,
DEU,STINT,TOT,PC_PA,M,2017-03,-0.3293,
DEU,STINT,TOT,PC_PA,M,2017-04,-0.3304,
DEU,STINT,TOT,PC_PA,M,2017-05,-0.3295,
DEU,STINT,TOT,PC_PA,M,2017-06,-0.33,
DEU,STINT,TOT,PC_PA,M,2017-07,-0.3304,
DEU,STINT,TOT,PC_PA,M,2017-08,-0.3291,
DEU,STINT,TOT,PC_PA,M,2017-09,-0.3294,
DEU,STINT,TOT,PC_PA,M,2017-10,-0.3295,
DEU,STINT,TOT,PC_PA,M,2017-11,-0.329,
DEU,STINT,TOT,PC_PA,M,2017-12,-0.3279,
DEU,STINT,TOT,PC_PA,M,2018-01,-0.3285,
DEU,STINT,TOT,PC_PA,M,2018-02,-0.3285,
DEU,STINT,TOT,PC_PA,M,2018-03,-0.3279,
DEU,STINT,TOT,PC_PA,M,2018-04,-0.3285,
DEU,STINT,TOT,PC_PA,M,2018-05,-0.3252,
DEU,STINT,TOT,PC_PA,M,2018-06,-0.322,
DEU,STINT,TOT,PC_PA,M,2018-07,-0.3207,
AUS,STINT,TOT,PC_PA,M,1968-01,5.1,
AUS,STINT,TOT,PC_PA,M,1968-02,5.15,
AUS,STINT,TOT,PC_PA,M,1968-03,5.15,
AUS,STINT,TOT,PC_PA,M,1968-04,5.15,
AUS,STINT,TOT,PC_PA,M,1968-05,5.3,
AUS,STINT,TOT,PC_PA,M,1968-06,5.5,
AUS,STINT,TOT,PC_PA,M,1968-07,5.1,
AUS,STINT,TOT,PC_PA,M,1968-08,5.1,
AUS,STINT,TOT,PC_PA,M,1968-09,5.05,
AUS,STINT,TOT,PC_PA,M,1968-10,5,
AUS,STINT,TOT,PC_PA,M,1968-11,4.9,
AUS,STINT,TOT,PC_PA,M,1968-12,4.9,
AUS,STINT,TOT,PC_PA,M,1969-01,5.1,
AUS,STINT,TOT,PC_PA,M,1969-02,5.1,
AUS,STINT,TOT,PC_PA,M,1969-03,5.15,
AUS,STINT,TOT,PC_PA,M,1969-04,5.4,
AUS,STINT,TOT,PC_PA,M,1969-05,5.5,
AUS,STINT,TOT,PC_PA,M,1969-06,5.9,
AUS,STINT,TOT,PC_PA,M,1969-07,5.8,
AUS,STINT,TOT,PC_PA,M,1969-08,6.1,
AUS,STINT,TOT,PC_PA,M,1969-09,5.8,
AUS,STINT,TOT,PC_PA,M,1969-10,5.6,
AUS,STINT,TOT,PC_PA,M,1969-11,5.7,
AUS,STINT,TOT,PC_PA,M,1969-12,5.65,
AUS,STINT,TOT,PC_PA,M,1970-01,5.8,
AUS,STINT,TOT,PC_PA,M,1970-02,6.3,
AUS,STINT,TOT,PC_PA,M,1970-03,7.15,
AUS,STINT,TOT,PC_PA,M,1970-04,8.6,
AUS,STINT,TOT,PC_PA,M,1970-05,9.1,
AUS,STINT,TOT,PC_PA,M,1970-06,8.7,
AUS,STINT,TOT,PC_PA,M,1970-07,7.4,
AUS,STINT,TOT,PC_PA,M,1970-08,6.8,
AUS,STINT,TOT,PC_PA,M,1970-09,6.35,
AUS,STINT,TOT,PC_PA,M,1970-10,6.4,
AUS,STINT,TOT,PC_PA,M,1970-11,6.2,
AUS,STINT,TOT,PC_PA,M,1970-12,6.5,
AUS,STINT,TOT,PC_PA,M,1971-01,6.6,
AUS,STINT,TOT,PC_PA,M,1971-02,7.6,
AUS,STINT,TOT,PC_PA,M,1971-03,8,
AUS,STINT,TOT,PC_PA,M,1971-04,7.8,
AUS,STINT,TOT,PC_PA,M,1971-05,7.8,
AUS,STINT,TOT,PC_PA,M,1971-06,8.15,
AUS,STINT,TOT,PC_PA,M,1971-07,6.8,
AUS,STINT,TOT,PC_PA,M,1971-08,6.7,
AUS,STINT,TOT,PC_PA,M,1971-09,6.45,
AUS,STINT,TOT,PC_PA,M,1971-10,6.3,
AUS,STINT,TOT,PC_PA,M,1971-11,6,
AUS,STINT,TOT,PC_PA,M,1971-12,5.9,
AUS,STINT,TOT,PC_PA,M,1972-01,5.6,
